ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,geometry
1182584-999-406,26,7,2024,30,21,45,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,ETCHOJOA,,-111.0236722,29.11971301,POINT (-111.0236722 29.11971301)
1182584-999-407,26,7,2024,30,21,50,12,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,NAVOJOA,,-111.0236272,29.11858192,POINT (-111.0236272 29.11858192)
1182584-999-408,26,7,2024,30,22,0,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,MINA LA POTOSINA,MINA EL TIGRE,,-110.9959874,29.0500362,POINT (-110.9959874 29.0500362)
1182584-999-409,26,7,2024,30,22,30,12,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,OTHÓN ALMADA,CALLE DE LA REFORMA,,-110.9690537,29.10295602,POINT (-110.9690537 29.10295602)
1182584-999-410,26,7,2024,30,23,0,12,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0159982,29.09516327,POINT (-111.0159982 29.09516327)
1182584-999-411,26,7,2024,30,0,30,13,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,ARROYO AGUA ESCONDIDA,MINAS NUEVAS,,-111.0207138,29.15424896,POINT (-111.0207138 29.15424896)
1182584-999-412,26,7,2024,30,2,20,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,CALIFORNIA,,,-110.9478543,29.06841965,POINT (-110.9478543 29.06841965)
1182584-999-413,26,7,2024,30,7,40,13,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,DOS (JORGE VALDEZ MUÑOZ),,-110.9706918,29.11308896,POINT (-110.9706918 29.11308896)
1182584-999-414,26,7,2024,30,8,25,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9925404,29.10978992,POINT (-110.9925404 29.10978992)
1182584-999-416,26,7,2024,30,12,30,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS QUINTAS,PASEO DE LAS QUINTAS,,-110.9919988,29.0845197,POINT (-110.9919988 29.0845197)
1182584-999-415,26,7,2024,30,12,30,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,GASPAR LUKEN ESCALANTE,ANTONIO QUIROGA,,-111.0234876,29.12301188,POINT (-111.0234876 29.12301188)
1182584-999-418,26,7,2024,30,12,50,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9963094,29.14378288,POINT (-110.9963094 29.14378288)
1182584-999-417,26,7,2024,30,12,50,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,PUEBLO BAJO,PEDRO SALAZAR FÉLIX,,-111.0165508,29.15732814,POINT (-111.0165508 29.15732814)
1182584-999-419,26,7,2024,30,13,10,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN DE VILDOSOLA,CULTURA,,-110.9551297,29.06740656,POINT (-110.9551297 29.06740656)
1182584-999-420,26,7,2024,30,14,28,13,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.992403,29.12652907,POINT (-110.992403 29.12652907)
1182584-999-421,26,7,2024,30,14,40,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ALICIA ARELLANO,ALICIA ARELLANO,,-111.4812279,28.83970504,POINT (-111.4812279 28.83970504)
1182584-999-422,26,7,2024,30,14,45,13,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,CONSTELACIÓN ACUARIO,,-111.0251251,29.14929957,POINT (-111.0251251 29.14929957)
1182584-999-423,26,7,2024,30,14,50,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO SERNA,BOULEVARD DE LOS GANADEROS,,-110.9236806,29.07414135,POINT (-110.9236806 29.07414135)
1182584-999-424,26,7,2024,30,15,20,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS PALMAS,BOULEVARD DE LOS GANADEROS,,-110.9391437,29.0387544,POINT (-110.9391437 29.0387544)
1182584-999-425,26,7,2024,30,15,40,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,IGNACIO SALAZAR,SOLIDARIDAD,,-110.9925769,29.11680088,POINT (-110.9925769 29.11680088)
1182584-999-426,26,7,2024,30,15,43,13,6,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL DE JESÚS CLOUTHIER DEL RINCÓN,SANTA CLARA,,-110.9620531,29.01540127,POINT (-110.9620531 29.01540127)
1182584-999-427,26,7,2024,30,16,45,13,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CUMPAS,FRANCISCO MONTEVERDE,,-110.9751912,29.12824073,POINT (-110.9751912 29.12824073)
1182584-999-428,26,7,2024,30,17,30,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,70,0,0,0,0,0,0,0,0,0,0,0,0,3,MONTERREY,VICENTE GUERRERO,,-110.9532762,29.07859126,POINT (-110.9532762 29.07859126)
1182584-999-429,26,7,2024,30,17,35,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,GASPAR LUKEN ESCALANTE,SANTA INÉS,,-111.0258628,29.12271572,POINT (-111.0258628 29.12271572)
1182584-999-430,26,7,2024,30,17,45,13,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LUZ VALENCIA,JOSÉ ALBERTO HEALY NORIEGA,,-110.9965058,29.14983468,POINT (-110.9965058 29.14983468)
1182584-999-431,26,7,2024,30,17,50,13,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,14,1,1,0,0,0,0,0,0,0,0,1,1,1,MARÍA JESÚS TANORI,JOSÉ GUTIÉRREZ MATA,,-110.9990321,29.15209579,POINT (-110.9990321 29.15209579)
1182584-999-432,26,7,2024,30,18,0,13,6,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,33,0,0,0,1,0,0,0,0,0,0,0,1,2,JOSÉ ALBERTO HEALY NORIEGA,JOSÉ ALBERTO HEALY NORIEGA,,-110.9980635,29.16531585,POINT (-110.9980635 29.16531585)
1182584-999-434,26,7,2024,30,18,17,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,MARGARITA MAZA DE JUÁREZ,,-110.9884914,29.12206895,POINT (-110.9884914 29.12206895)
1182584-999-435,26,7,2024,30,18,30,13,6,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,29,0,0,0,1,0,0,0,0,0,0,0,1,2,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0223876,29.09551329,POINT (-111.0223876 29.09551329)
1182584-999-436,26,7,2024,30,18,50,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR ALBERTO NORIEGA,JESÚS GARCÍA MORALES,,-110.9553369,29.07998452,POINT (-110.9553369 29.07998452)
1182584-999-438,26,7,2024,30,19,0,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,FRANCISCA MAYTORENA CAMPILLO,,-111.02359,29.12494427,POINT (-111.02359 29.12494427)
1182584-999-437,26,7,2024,30,19,0,13,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,DE LA REFORMA,PASEO DEL RÍO MAGDALENA,,-110.9633047,29.06383526,POINT (-110.9633047 29.06383526)
1182584-999-439,26,7,2024,30,19,17,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9934595,29.13355005,POINT (-110.9934595 29.13355005)
1182584-999-441,26,7,2024,30,19,30,13,6,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR DOMINGO OLIVARES,PERIFÉRICO NORTE,,-110.9805714,29.11124496,POINT (-110.9805714 29.11124496)
1182584-999-440,26,7,2024,30,19,30,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,,,-110.9513432,29.12022023,POINT (-110.9513432 29.12022023)
1182584-999-442,26,7,2024,30,20,0,13,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,EL CAMPANARIO,,-111.0030937,29.08304067,POINT (-111.0030937 29.08304067)
1182584-999-443,26,7,2024,30,20,20,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SUAQUI GRANDE,DOCTOR DOMINGO OLIVARES,,-110.9844754,29.13945274,POINT (-110.9844754 29.13945274)
1182584-999-444,26,7,2024,30,21,0,13,6,1,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9931352,29.13264937,POINT (-110.9931352 29.13264937)
1182584-999-445,26,7,2024,30,21,50,13,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0223854,29.09551307,POINT (-111.0223854 29.09551307)
1182584-999-447,26,7,2024,30,22,0,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-111.0243771,29.14145218,POINT (-111.0243771 29.14145218)
1182584-999-448,26,7,2024,30,22,0,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0495147,29.08912524,POINT (-111.0495147 29.08912524)
1182584-999-446,26,7,2024,30,22,0,13,6,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,1,0,0,0,0,0,1,0,1,SOLIDARIDAD,SOLIDARIDAD,,-110.9922598,29.10115769,POINT (-110.9922598 29.10115769)
1182584-999-449,26,7,2024,30,22,5,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9922656,29.10115407,POINT (-110.9922656 29.10115407)
1182584-999-450,26,7,2024,30,22,10,13,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,CÓCORIT,,-111.023498,29.117292,POINT (-111.023498 29.117292)
1182584-999-451,26,7,2024,30,22,25,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SOLIDARIDAD,,-110.9860379,29.08532079,POINT (-110.9860379 29.08532079)
1182584-999-452,26,7,2024,30,22,40,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9795298,29.14591899,POINT (-110.9795298 29.14591899)
1182584-999-453,26,7,2024,30,23,0,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,LÁZARO CÁRDENAS DEL RÍO,,-110.9648265,29.05574247,POINT (-110.9648265 29.05574247)
1182584-999-454,26,7,2024,30,23,35,13,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,VASCO NÚÑEZ DE BALBOA,DOCTOR DOMINGO OLIVARES,,-110.9756892,29.08108782,POINT (-110.9756892 29.08108782)
1182584-999-456,26,7,2024,30,23,50,13,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0513288,29.08865113,POINT (-111.0513288 29.08865113)
1182584-999-455,26,7,2024,30,23,50,13,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,LUIS ENCINAS JOHNSON,,-110.9576735,29.08437578,POINT (-110.9576735 29.08437578)
1182584-999-457,26,7,2024,30,13,16,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN RAFAEL,GENERAL BERNARDO REYES,,-110.9678843,29.13959166,POINT (-110.9678843 29.13959166)
1182584-999-458,26,7,2024,30,13,35,14,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9923404,29.1138801,POINT (-110.9923404 29.1138801)
1182584-999-459,26,7,2024,30,13,50,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,TRINIDAD SÁNCHEZ LEYVA,,-111.5060732,28.84717738,POINT (-111.5060732 28.84717738)
1182584-999-460,26,7,2024,30,14,0,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN DE VILDOSOLA,ROSALES,,-110.9546576,29.06375653,POINT (-110.9546576 29.06375653)
1182584-999-461,26,7,2024,30,14,0,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMINO DEL SERI,PASEO DE LOS ÁNGELES,,-110.9957006,29.06238236,POINT (-110.9957006 29.06238236)
1182584-999-463,26,7,2024,30,15,0,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL LÁZARO CÁRDENAS,PLUMA BLANCA,,-110.9823524,29.04963907,POINT (-110.9823524 29.04963907)
1182584-999-464,26,7,2024,30,15,15,14,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN DE VILDOSOLA,BACHILLERES,,-110.9575061,29.04378135,POINT (-110.9575061 29.04378135)
1182584-999-466,26,7,2024,30,15,25,14,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,PÁNFILO NARVÁEZ,,-110.9959617,29.12620073,POINT (-110.9959617 29.12620073)
1182584-999-465,26,7,2024,30,15,25,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-111.0152508,29.1429974,POINT (-111.0152508 29.1429974)
1182584-999-467,26,7,2024,30,15,30,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DEL PIÑÓN,CERRADA DE LA SEMILLA,,-111.0204456,29.14369088,POINT (-111.0204456 29.14369088)
1182584-999-468,26,7,2024,30,15,55,14,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,85,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0066942,29.09469516,POINT (-111.0066942 29.09469516)
1182584-999-469,26,7,2024,30,18,50,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,ANTONIO QUIROGA,,-111.0221262,29.08167862,POINT (-111.0221262 29.08167862)
1182584-999-470,26,7,2024,30,19,10,14,7,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-111.0128523,29.14337934,POINT (-111.0128523 29.14337934)
1182584-999-471,26,7,2024,30,19,30,14,7,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,GASPAR LUKEN ESCALANTE,REPÚBLICA DE PANAMÁ,,-111.0068095,29.12532523,POINT (-111.0068095 29.12532523)
1182584-999-472,26,7,2024,30,19,50,14,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,77,0,0,0,0,0,0,0,0,0,0,0,0,3,PROFESOR ENRIQUE ÓLIVER,SAN MARTÍN,,-110.9784328,29.04762404,POINT (-110.9784328 29.04762404)
1182584-999-473,26,7,2024,30,20,20,14,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,NUDO MIXTECO,SIERRA DE LAS PINTAS,,-111.0049821,29.13977121,POINT (-111.0049821 29.13977121)
1182584-999-474,26,7,2024,30,20,30,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN GÓMEZ DEL CAMPO,,,-111.0282402,29.10435142,POINT (-111.0282402 29.10435142)
1182584-999-475,26,7,2024,30,20,40,14,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,SOLIDARIDAD,,-110.9926343,29.12452432,POINT (-110.9926343 29.12452432)
1182584-999-476,26,7,2024,30,21,0,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,LUESIA,CARENAS,,-111.0088013,29.15077144,POINT (-111.0088013 29.15077144)
1182584-999-477,26,7,2024,30,22,20,14,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9923037,29.10541876,POINT (-110.9923037 29.10541876)
1182584-999-478,26,7,2024,30,22,30,14,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR PALIZA,DOCTOR DOMINGO OLIVARES,,-110.9744585,29.07366875,POINT (-110.9744585 29.07366875)
1182584-999-479,26,7,2024,30,22,52,14,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,IGNACIO SOTO,IGNACIO SOTO,,-110.9389184,29.1059455,POINT (-110.9389184 29.1059455)
1182584-999-480,26,7,2024,30,23,0,14,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,LUIS DONALDO COLOSIO MURRIETA,,-111.0331851,29.08138739,POINT (-111.0331851 29.08138739)
1182584-999-481,26,7,2024,30,23,45,14,7,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,68,0,0,0,0,0,0,0,0,0,0,0,0,3,HERMOSILLO - BAHÍA KINO,,HERMOSILLO - BAHÍA KINO,-111.3710435,28.85715276,POINT (-111.3710435 28.85715276)
1182584-999-482,26,7,2024,30,6,15,15,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,9,85,0,0,0,0,0,0,0,0,0,0,0,0,3,2,PASEO SIERRA VISTA,,-110.958978,29.12890708,POINT (-110.958978 29.12890708)
1182584-999-483,26,7,2024,30,7,50,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,PERIMETRAL NORTE,,-111.023249,29.10980008,POINT (-111.023249 29.10980008)
1182584-999-484,26,7,2024,30,9,5,15,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO (PIONEROS DE LA COSTA),IGNACIO ZARAGOZA,,-111.495261,28.84358751,POINT (-111.495261 28.84358751)
1182584-999-485,26,7,2024,30,10,15,15,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN NAVARRETE,JUAN NAVARRETE,,-110.9945835,29.08859383,POINT (-110.9945835 29.08859383)
1182584-999-486,26,7,2024,30,10,37,15,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SATURNINO CAMPOY,REPÚBLICA DE PANAMÁ,,-111.0055239,29.10339398,POINT (-111.0055239 29.10339398)
1182584-999-487,26,7,2024,30,10,55,15,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,LUZ VALENCIA,,-111.0247936,29.14594273,POINT (-111.0247936 29.14594273)
1182584-999-488,26,7,2024,30,11,0,15,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN F. ZAMORA,AGUSTÍN F. ZAMORA,,-111.0063913,29.14447781,POINT (-111.0063913 29.14447781)
1182584-999-489,26,7,2024,30,11,6,15,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ ALBERTO HEALY NORIEGA,SAN MARTÍN,,-110.9968773,29.15359507,POINT (-110.9968773 29.15359507)
1182584-999-490,26,7,2024,30,11,10,15,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,64,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0513307,29.08864925,POINT (-111.0513307 29.08864925)
1182584-999-491,26,7,2024,30,12,16,15,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,JOSÉ MARÍA MORELOS Y PAVÓN,,-110.9512751,29.10882998,POINT (-110.9512751 29.10882998)
1182584-999-492,26,7,2024,30,12,30,15,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,ANTONIO QUIROGA,,-111.0221108,29.08167901,POINT (-111.0221108 29.08167901)
1182584-999-493,26,7,2024,30,12,31,15,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,ONCE,,-110.9769629,29.11639709,POINT (-110.9769629 29.11639709)
